instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿pit.pa.0019,﻿church,﻿SS. Simon and Jude,English,,,,﻿Indiana County,﻿Indiana County,﻿Blairsville,﻿Blairsville,﻿PA,﻿PA,40.432631,-79.258411,,,﻿twice a month,﻿jam_a_stillinger_001,﻿Rev.,﻿J. A. Stillinger,,,﻿of Youngstown,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.0026,﻿church,﻿St. Peter's,English,,,,﻿Fayette County,﻿Fayette County,﻿Brownsville,﻿Brownsville,﻿PA,﻿PA,40.022644,-79.877551,,,﻿twice a month,﻿mic_gallagher_002,﻿Rev.,﻿Michael Gallagher,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.9001,﻿church,﻿St. Peter's,English,,,,﻿Butler County,,﻿Butler,,﻿PA,,,,﻿pit.pa.0001,﻿from Pittsburgh,﻿occasionally,,,,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.0029,﻿church,﻿St. Patrick's,English,,,,﻿Indiana County,﻿Indiana County,﻿Cameron's Bottom,﻿Heilwood,﻿PA,﻿PA,40.594487,-78.915948,,,﻿once a month,﻿ter_mcgirr_901,﻿Rev.,﻿Terence McGirr,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0038,﻿church,﻿St. Patricks,English,,,,﻿Cumberland County,﻿Cumberland County,﻿Carlisle,﻿Carlisle,﻿PA,﻿PA,40.175016,-77.202593,,,﻿once a month,﻿pat_maher_901,﻿Rev.,﻿Patrick Maher,,,﻿of Harrisburgh,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿scr.pa.0020,﻿church,﻿St. Rose of Lima,English,,,,﻿Luzerne County,﻿Lackawanna County,﻿Carbondale,﻿Carbondale,﻿PA,﻿PA,41.571882,-75.50116,,,﻿three times a month,﻿hen_fitzsimmons_901,﻿Rev.,﻿H. Fitzsimmons,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.9000,﻿church,﻿Christ Church,English,,,,﻿Franklin County,﻿Franklin County,﻿Chambersburgh,﻿Chambersburg,﻿PA,﻿PA,39.937591,-77.661102,,,,﻿jam_a_miller_001,﻿Rev.,﻿James A. Miller,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.9012,﻿church,﻿St. Philip's,English,,﻿Chartier's Creek,,﻿Alleghany County,,,,﻿PA,,,,,,﻿once a month,﻿a_p_gibbs_001,﻿Rev.,﻿Andrew Gibbs,,,﻿of Pittsburgh,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.9008,﻿church,﻿St. Basil's,English,,,,﻿Lycoming County,,﻿Cherry Township,,﻿PA,,,,,﻿,﻿occasionally,﻿joh_v_oreilly_001,﻿Rev.,﻿J. V. O'Reilly,,,﻿of Friendsville,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿erie.pa.0015,﻿church,﻿St. Francis of Assissium,English,,,,﻿Clearfield County,﻿Clearfield County,﻿Clearfield,﻿Clearfield,﻿PA,﻿PA,41.019138,-78.439124,,,﻿once in two months,﻿pat_a_nugent_001,﻿Rev.,﻿P. Nugent,,,﻿of Bellefonte,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0010,﻿church,﻿St. Peter's,English,,,,﻿Lancaster County,﻿Lancaster County,﻿Columbia,﻿Columbia,﻿PA,﻿PA,40.029572,-76.501867,,,﻿twice a month,﻿ber_keenan_001,﻿Rev.,﻿Bernard Keenan,,,﻿of Lancaster,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0023,﻿church,﻿Church of the Sacred Heart,English,,,,﻿Adams County,﻿Adams County,﻿Conewago,﻿Conewago,﻿PA,﻿PA,39.818758,-77.037912,,,,﻿mat_lekeu_901,﻿Rev.,﻿Matthew Lekeu,﻿S.J.,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0023,﻿church,﻿Church of the Sacred Heart,English,,,,﻿Adams County,﻿Adams County,﻿Conewago,﻿Conewago,﻿PA,,39.818758,-77.037912,,,,﻿mic_dougherty_901,﻿Rev.,﻿Michael Dougherty,﻿S.J.,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0023,﻿church,﻿Church of the Sacred Heart,English,,,,﻿Adams County,﻿Adams County,﻿Conewago,﻿Conewago,﻿PA,,39.818758,-77.037912,,,,﻿phi_a_sacchi_901,﻿Rev.,﻿Philip A. Sacchi,﻿S.J.,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0023,﻿church,﻿Church of the Sacred Heart,English,,,,﻿Adams County,﻿Adams County,﻿Conewago,﻿Conewago,﻿PA,,39.818758,-77.037912,,,,﻿fra_h_kendeler_901,﻿Rev.,﻿Francis Henry Kendeler,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.9007,﻿church,﻿St. Philip Beniti,English,,﻿Cussewago Creek,,﻿Crawford County,,,,﻿PA,,,,,,,﻿pat_a_prendergast_001,﻿Rev.,﻿Patrick Prendergast,,,﻿of Erie,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.9001,﻿church,﻿Our Lady of Mount Carmel,English,,,,﻿Westmoreland County,,﻿Derry Township,,﻿PA,,,,,,﻿occasionally,﻿jam_a_stillinger_001,﻿Rev.,﻿J. A. Stillinger,,,﻿of Youngstown,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.0074,﻿church,﻿St. Malachy's,English,,﻿Doe Run,,﻿Chester County,,,,﻿PA,,,,,,﻿once a month,﻿ber_mccabe_901,﻿Rev.,﻿B. McCabe,,,﻿of Westchester,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
