instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿stl.mo.0148_03,﻿chapel,﻿St. Francis Xavier,﻿at the University Farm,﻿Sermon in English,,,,,﻿St. Louis,,﻿MO,,,,,,,,﻿Rev.,﻿John Schoenmakers,,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0037,﻿church,﻿St. Joseph's,﻿Sermon Every Sunday in English and occasionally in German,"﻿The present church being too small for the congregation, a more spacious stone building has been erected, but is not yet completed",,,,﻿Perry County,,﻿Apple Creek,﻿MO,﻿MO,37.61339343,-89.75142333,,,,,﻿Rev.,﻿Michael Domenach,,,,,,,,1840,﻿https://www.archstl.org/parish/st-joseph-apple-creek/,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿church,﻿St. Mary's,﻿Sermon every Sunday in English,"﻿The magnificent church, having besides the great altar, six others in as many side-chapels, was consecrated on the 29th October, 1837.",,,﻿Perry County,,﻿Barrens,,﻿MO,,,,,,,,﻿Very Rev.,﻿John Timon,﻿C. M.,,﻿and other clergy of the Seminary,,,,,1840,﻿Likely the church at St. Mary's College,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿church,﻿St. Mary's,﻿Sermon every Sunday in English,"﻿The magnificent church, having besides the great altar, six others in as many side-chapels, was consecrated on the 29th October, 1837.",,,﻿Perry County,,﻿Barrens,,﻿MO,,,,,,,,﻿Rev.,﻿Joseph Paquin,,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿church,﻿St. Mary's,﻿Sermon every Sunday in English,"﻿The magnificent church, having besides the great altar, six others in as many side-chapels, was consecrated on the 29th October, 1837.",,,﻿Perry County,,﻿Barrens,,﻿MO,,,,,,,,﻿Rev.,﻿Peter Doutreluigne,,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿church,﻿St. Mary's,﻿Sermon every Sunday in English,"﻿The magnificent church, having besides the great altar, six others in as many side-chapels, was consecrated on the 29th October, 1837.",,,﻿Perry County,,﻿Barrens,,﻿MO,,,,,,,,﻿Rev.,﻿Hector Figari,,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9056,﻿church,﻿Conception of the B. V. Mary,English,,,﻿Bois Brulé Bottom,﻿Perry County,,,,﻿MO,,,,,﻿visited by the Reverend gentlemen of the Seminary,,,,,,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9057,﻿church,﻿St. Vincent of Paul,﻿Sermon in English,"﻿The Church, a stone edifice, 70 by 36 feet, was consecrated on the 21st of July, 1839.",﻿Brazeau Settlement,,﻿Cape Girardeau County,,﻿Cape Girardeau,,﻿MO,,,,,﻿visited by the Reverend gentlemen of the Seminary,,,﻿Rev.,﻿John Brands,,,﻿assisted by two other clergymen,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9058,﻿station,not recorded,English,,,,,,﻿Commerce,,﻿MO,,,,,﻿visited by Rev. John Brands,,,﻿Rev.,﻿John Brands,﻿C. M.,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9059,﻿station,not recorded,English,,,,,,﻿Jackson,,﻿MO,,,,,﻿visited by Rev. John Brands,,,﻿Rev.,﻿John Brands,﻿C. M.,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
