instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,Unnamed: 32,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿cha.sc.9009,﻿convent,[Unnamed Institution],English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,,,,,,﻿m-francis_molony_cha.sc_901,﻿Mother,﻿Mary Francis Molony,,﻿Assistant,,﻿religious,﻿5 professed nuns,﻿[conducted by the] Ursulines,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9009_02,"﻿academy, female academy",[Unnamed Institution],English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,,,,,,,﻿Rev. Mother,﻿Mary Borgia McCarthy,,﻿Superior,,﻿student,﻿20 boarders,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9009_02,"﻿academy, female academy",[Unnamed Institution],English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,,,,,,﻿m-francis_molony_cha.sc_901,﻿Mother,﻿Mary Francis Molony,,﻿Assistant,,﻿student,﻿30 day pupils,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0038,﻿convent,[Unnamed Institution],English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,,,,,,﻿aloysius_mckenna_cha.sc_901,﻿Sister,﻿Aloysius McKenna,,﻿Superioress,,﻿religious,﻿17 Sisters,﻿conducted by the Sisters of Our Lady of Mercy,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0038_02,﻿female academy,[Unnamed Institution],English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,,,,,,﻿aloysius_mckenna_cha.sc_901,﻿Sister,﻿Aloysius McKenna,,﻿Superioress,,﻿student,﻿18 boarders,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0038_02,﻿female academy,[Unnamed Institution],English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,,,,,,,,,,,,﻿child,﻿12 orphans,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0038_02,﻿female academy,[Unnamed Institution],English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,,,,,,,,,,,,﻿student,﻿60 pupils,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0038_02,﻿female academy,[Unnamed Institution],English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,,,,,,,,,,,,﻿student,﻿30 scholars,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9021,﻿hospital,"﻿Hospital of the Society of Working men, brotherhood of St. Marino",English,,,,,,,,,,,,,,,,,,,,,,,﻿attended by the Sisters of Mercy,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9019,"﻿asylum, orphanage",[Unnamed Institution],English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,,,,,,,,,,,,﻿child,﻿12 orphans,﻿Sisters of Mercy,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9025,"﻿asylum, orphanage",﻿Free School,English,﻿for Girls,,,,,﻿Charleston,﻿Charleston,﻿SC,﻿SC,,,,,,,,,,,,,,﻿Sisters of Mercy,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9026,"﻿asylum, orphanage",﻿Free School,English,﻿for Boys,,,,,﻿Charleston,﻿Charleston,﻿SC,﻿SC,,,,,,,,,,,,﻿student,﻿30 pupils,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
